"id","numyrs","year","choice","wage","educ","expwc","expbc","expser","manuf","black","lwage","enroll","employ","attrit","exper","expersq","status"
1556,8,87,5,7251.3798828125,15,0,0,2,0,0,8.88894748687744,0,1,0,2,4,"work"
1557,10,87,3,18739.0390625,16,3,0,0,0,0,9.83836460113525,0,1,0,3,9,"work"
1558,11,87,3,70307.953125,19,2,0,0,0,0,11.1606397628784,0,1,0,2,4,"work"
1559,10,87,3,37035.44140625,18,1,0,0,1,0,10.5196304321289,0,1,0,1,1,"work"
1560,11,87,1,NA,19,0,0,0,0,0,NA,1,0,0,0,0,"school"
1561,11,87,4,25349.380859375,12,3,3,2,1,0,10.1405096054077,0,1,0,8,64,"work"
1562,11,87,4,NA,11,0,2,5,0,0,NA,0,1,0,7,49,"work"
1563,10,87,4,18173.560546875,12,0,6,0,0,0,9.80772304534912,0,1,0,6,36,"work"
1564,10,87,4,21449.470703125,12,3,3,0,0,0,9.97345542907715,0,1,0,6,36,"work"
1566,8,87,3,13641.8603515625,12,4,0,0,0,0,9.52089786529541,0,1,0,4,16,"work"
1567,11,87,3,31686.720703125,14,1,5,0,0,0,10.3636531829834,0,1,0,6,36,"work"
1568,10,87,4,14059.150390625,12,0,4,2,1,0,9.55102920532227,0,1,0,6,36,"work"
1569,10,87,3,18392.939453125,16,3,0,0,1,0,9.81972217559814,0,1,0,3,9,"work"
1570,8,87,1,NA,17,0,0,0,0,0,NA,1,0,0,0,0,"school"
1571,9,87,4,56548.6015625,10,0,6,1,0,0,10.9428558349609,0,1,0,7,49,"work"
1572,10,87,5,18739.0390625,17,2,1,0,0,0,9.83836460113525,0,1,0,3,9,"work"
1573,9,87,4,49019.3515625,12,2,5,0,0,0,10.7999706268311,0,1,0,7,49,"work"
1574,8,87,3,17911.76953125,12,5,0,0,0,0,9.793212890625,0,1,0,5,25,"work"
1575,11,87,4,37596.7890625,13,0,4,2,0,0,10.5346736907959,0,1,0,6,36,"work"
1576,10,87,2,NA,17,0,0,0,0,0,NA,0,0,0,0,0,"home"
1577,11,87,3,37485.390625,16,3,0,0,0,0,10.5317068099976,0,1,0,3,9,"work"
1578,11,87,4,19499.51953125,7,0,7,0,0,0,9.87814521789551,0,1,0,7,49,"work"
1580,11,87,2,NA,16,4,1,0,0,0,NA,0,0,0,5,25,"home"
1582,11,87,1,NA,18,3,0,0,0,0,NA,1,0,0,3,9,"school"
1583,11,87,2,NA,9,0,0,0,0,0,NA,0,0,0,0,0,"home"
1584,11,87,4,9749.759765625,9,1,2,0,0,0,9.18499755859375,0,1,0,3,9,"work"
1586,8,87,4,24374.400390625,12,0,3,0,1,0,10.1012887954712,0,1,0,3,9,"work"
1587,11,87,4,20211.740234375,12,0,0,6,1,0,9.91401863098145,0,1,0,6,36,"work"
1588,11,87,4,19571.01953125,10,0,5,0,0,0,9.88180541992188,0,1,0,5,25,"work"
1589,9,87,4,17522.759765625,12,0,3,1,0,0,9.77125549316406,0,1,0,4,16,"work"
1590,11,87,4,24061.4296875,12,0,6,0,1,0,10.0883655548096,0,1,0,6,36,"work"
1591,11,87,3,15402.3896484375,12,1,0,1,0,0,9.64227771759033,0,1,0,2,4,"work"
1592,7,87,1,NA,17,0,0,0,0,0,NA,1,0,0,0,0,"school"
1593,9,87,1,NA,15,1,0,0,0,0,NA,1,0,0,1,1,"school"
1594,10,87,4,29377,12,0,6,0,1,0,10.2879676818848,0,1,0,6,36,"work"
1595,9,87,3,32557.140625,16,1,0,0,1,0,10.3907518386841,0,1,0,1,1,"work"
1596,10,87,4,28622.609375,12,0,7,0,1,0,10.2619524002075,0,1,0,7,49,"work"
1597,9,87,3,46857.33984375,16,2,0,0,0,0,10.7548627853394,0,1,0,2,4,"work"
1598,9,87,3,27211.740234375,12,3,2,1,1,0,10.2114038467407,0,1,0,6,36,"work"
1599,9,87,3,29068.75,15,2,1,1,0,0,10.277419090271,0,1,0,4,16,"work"
1601,9,87,4,42167.7109375,12,0,7,0,0,0,10.6494102478027,0,1,0,7,49,"work"
1602,11,87,4,21449.470703125,13,2,5,0,1,0,9.97345542907715,0,1,0,7,49,"work"
1604,9,87,4,25485.869140625,16,3,0,0,1,0,10.1458797454834,0,1,0,3,9,"work"
1605,8,87,3,11231.7197265625,13,2,0,0,0,0,9.32649707794189,0,1,0,2,4,"work"
1606,9,87,3,8037.2099609375,11,0,1,0,0,0,8.99183750152588,0,1,0,1,1,"work"
1607,8,87,4,21936.9609375,13,0,3,0,0,0,9.99592781066895,0,1,0,3,9,"work"
1608,9,87,1,NA,16,2,0,0,0,0,NA,1,0,0,2,4,"school"
1610,11,87,5,16808.580078125,11,0,2,6,0,0,9.72964477539063,0,1,0,8,64,"work"
1611,9,87,1,NA,16,1,0,1,0,0,NA,1,0,0,2,4,"school"
1613,9,87,3,NA,15,1,1,0,0,0,NA,0,1,0,2,4,"work"
1614,8,87,3,19480.01953125,12,5,0,0,1,0,9.8771448135376,0,1,0,5,25,"work"
1615,8,87,4,12908.6796875,12,1,1,0,0,0,9.46565532684326,0,1,0,2,4,"work"
1616,11,87,5,26246.349609375,14,1,0,5,0,0,10.1752824783325,0,1,0,6,36,"work"
1618,8,87,2,NA,16,1,0,0,0,0,NA,0,0,0,1,1,"home"
1619,10,87,3,28103.6796875,16,3,0,0,0,0,10.2436561584473,0,1,0,3,9,"work"
1620,8,87,3,5118.6201171875,15,3,0,0,0,0,8.54063987731934,0,1,0,3,9,"work"
1621,10,87,4,25593.119140625,11,0,8,0,1,0,10.1500787734985,0,1,0,8,64,"work"
1622,10,87,4,46850.51953125,12,0,7,0,0,0,10.7547178268433,0,1,0,7,49,"work"
1623,10,87,4,38999.0390625,12,1,6,0,1,0,10.5712919235229,0,1,0,7,49,"work"
1624,8,87,4,62553.5390625,12,0,2,0,0,0,11.0437784194946,0,1,0,2,4,"work"
1625,8,87,4,19499.51953125,10,0,1,0,0,0,9.87814521789551,0,1,0,1,1,"work"
1626,10,87,3,29990.259765625,13,0,4,0,0,0,10.3086280822754,0,1,0,4,16,"work"
1627,9,87,4,29619.830078125,12,0,2,0,0,0,10.296199798584,0,1,0,2,4,"work"
1629,10,87,5,25563.869140625,14,2,0,3,0,0,10.1489353179932,0,1,0,5,25,"work"
1631,11,87,4,17432.5703125,12,1,5,0,1,0,9.76609516143799,0,1,0,6,36,"work"
1632,9,87,3,25766.1796875,12,3,3,0,0,0,10.1568183898926,0,1,0,6,36,"work"
1634,11,87,5,20610.990234375,16,3,0,0,0,0,9.93357944488525,0,1,0,3,9,"work"
1635,9,87,5,19670.140625,13,2,0,3,0,0,9.88685703277588,0,1,0,5,25,"work"
1636,10,87,2,NA,13,0,4,1,0,0,NA,0,0,0,5,25,"home"
1637,8,87,3,NA,16,1,0,0,0,0,NA,0,1,0,1,1,"work"
1638,11,87,3,26226.849609375,16,4,0,0,1,0,10.1745386123657,0,1,0,4,16,"work"
1639,10,87,3,12343.1904296875,12,0,4,2,0,0,9.42085933685303,0,1,0,6,36,"work"
1640,8,87,4,15185.25,12,0,3,0,1,0,9.62807941436768,0,1,0,3,9,"work"
1641,9,87,4,20961.98046875,12,0,6,0,0,0,9.95046520233154,0,1,0,6,36,"work"
1642,11,87,3,8531.0400390625,9,2,2,0,1,0,9.0514669418335,0,1,0,4,16,"work"
1643,8,87,4,14137.150390625,9,0,6,0,1,0,9.55656147003174,0,1,0,6,36,"work"
1646,10,87,1,NA,17,1,0,0,0,0,NA,1,0,0,1,1,"school"
1647,9,87,1,NA,16,0,1,0,0,0,NA,1,0,0,1,1,"school"
1648,11,87,3,31862.220703125,16,3,0,0,0,0,10.3691759109497,0,1,0,3,9,"work"
1649,10,87,1,NA,16,1,0,0,0,0,NA,1,0,0,1,1,"school"
1650,10,87,4,14417.3603515625,12,4,1,0,0,0,9.57618808746338,0,1,0,5,25,"work"
1651,8,87,3,12187.2001953125,12,5,0,0,0,0,9.40814113616943,0,1,0,5,25,"work"
1652,8,87,4,19499.51953125,12,0,5,0,0,0,9.87814521789551,0,1,0,5,25,"work"
1654,10,87,4,17062.080078125,12,0,7,0,1,0,9.74461364746094,0,1,0,7,49,"work"
1656,10,87,4,13123.1796875,12,6,1,0,0,0,9.48213577270508,0,1,0,7,49,"work"
1657,9,87,2,NA,11,0,4,2,0,0,NA,0,0,0,6,36,"home"
1659,10,87,4,9749.759765625,12,0,0,3,0,0,9.18499755859375,0,1,0,3,9,"work"
1660,10,87,5,19684.759765625,16,2,0,0,0,0,9.88759994506836,0,1,0,2,4,"work"
1661,10,87,4,14624.6396484375,10,0,6,0,0,0,9.59046268463135,0,1,0,6,36,"work"
1662,8,87,4,13777.3095703125,9,1,3,0,0,0,9.53077793121338,0,1,0,4,16,"work"
1663,10,87,3,14624.6396484375,9,0,0,0,1,0,9.59046268463135,0,1,0,0,0,"work"
1664,8,87,4,9749.759765625,12,0,3,0,0,0,9.18499755859375,0,1,0,3,9,"work"
1665,10,87,2,NA,16,1,0,0,0,0,NA,0,0,0,1,1,"home"
1667,10,87,4,7620.6298828125,17,0,0,1,0,0,8.93861389160156,0,1,0,1,1,"work"
1669,10,87,1,NA,19,0,0,0,0,0,NA,1,0,0,0,0,"school"
1670,7,87,2,NA,16,0,0,0,0,0,NA,0,0,0,0,0,"home"
1671,11,87,3,23889.349609375,16,3,0,1,0,0,10.0811882019043,0,1,0,4,16,"work"
1672,9,87,3,38781.0390625,14,1,0,1,0,0,10.5656871795654,0,1,0,2,4,"work"
1673,11,87,2,NA,18,0,1,0,0,0,NA,0,0,0,1,1,"home"
1674,9,87,4,17545.44921875,9,0,7,1,0,0,9.77254962921143,0,1,0,8,64,"work"
1676,11,87,4,6016.52001953125,10,0,2,1,0,0,8.70226383209229,0,1,0,3,9,"work"
1677,9,87,4,10183.7802734375,12,0,4,0,0,0,9.22855186462402,0,1,0,4,16,"work"
1679,8,87,3,20872.05078125,11,4,0,1,0,0,9.94616603851318,0,1,0,5,25,"work"
1680,8,87,2,NA,12,0,0,0,0,0,NA,0,0,0,0,0,"home"
1681,8,87,2,NA,8,0,1,0,0,0,NA,0,0,0,1,1,"home"
1682,10,87,3,40290.87890625,16,4,0,0,1,0,10.6038799285889,0,1,0,4,16,"work"
1683,11,87,3,25300.619140625,14,5,0,0,0,0,10.1385841369629,0,1,0,5,25,"work"
1684,9,87,3,11840.1103515625,12,7,0,0,1,0,9.37924861907959,0,1,0,7,49,"work"
1685,8,87,4,16259.83984375,10,0,3,2,1,0,9.69645309448242,0,1,0,5,25,"work"
1686,10,87,3,27172.580078125,18,1,0,0,0,0,10.2099637985229,0,1,0,1,1,"work"
1687,8,87,4,15185.1201171875,12,0,6,0,1,0,9.62807083129883,0,1,0,6,36,"work"
1689,10,87,3,14049.400390625,12,7,0,0,0,0,9.55033493041992,0,1,0,7,49,"work"
1690,9,87,2,NA,11,0,5,0,0,0,NA,0,0,0,5,25,"home"
1691,9,87,4,19765.689453125,12,2,4,0,1,0,9.89170265197754,0,1,0,6,36,"work"
1692,8,87,2,NA,11,0,0,0,0,0,NA,0,0,0,0,0,"home"
1694,8,87,2,NA,12,0,1,2,0,0,NA,0,0,0,3,9,"home"
1696,8,87,3,13279.169921875,13,1,1,0,0,0,9.49395179748535,0,1,0,2,4,"work"
1697,9,87,3,18743.91015625,16,2,0,0,0,0,9.83862400054932,0,1,0,2,4,"work"
1698,9,87,4,18714.779296875,12,1,5,0,0,0,9.83706855773926,0,1,0,6,36,"work"
1699,10,87,4,18743.91015625,16,0,3,0,0,0,9.83862400054932,0,1,0,3,9,"work"
1700,8,87,3,22196.8203125,16,0,0,0,0,0,10.0077047348022,0,1,0,0,0,"work"
1701,8,87,3,10705.0703125,16,1,0,0,0,0,9.27847290039063,0,1,0,1,1,"work"
1702,8,87,3,7178.259765625,12,0,1,3,0,0,8.87881183624268,0,1,0,4,16,"work"
1703,8,87,3,32600.26953125,12,0,3,0,0,0,10.3920755386353,0,1,0,3,9,"work"
1704,11,87,1,NA,12,7,0,1,0,0,NA,1,0,0,8,64,"school"
1705,8,87,4,22492.2109375,12,2,3,0,1,0,10.0209245681763,0,1,0,5,25,"work"
1706,10,87,3,29247.7109375,19,0,0,0,0,0,10.2835569381714,0,1,0,0,0,"work"
1707,11,87,3,12674.6904296875,12,2,3,1,0,0,9.44736194610596,0,1,0,6,36,"work"
1708,9,87,3,30923.310546875,16,1,0,0,0,0,10.3392658233643,0,1,0,1,1,"work"
1709,11,87,3,20766.990234375,18,1,0,1,0,0,9.94112014770508,0,1,0,2,4,"work"
1710,9,87,3,15853.1103515625,16,0,0,0,0,0,9.67112064361572,0,1,0,0,0,"work"
1711,8,87,1,NA,17,0,0,0,0,0,NA,1,0,0,0,0,"school"
1712,9,87,1,NA,18,0,0,0,0,0,NA,1,0,0,0,0,"school"
1713,10,87,3,6120.0498046875,16,2,0,0,0,0,8.71932506561279,0,1,0,2,4,"work"
1714,10,87,1,NA,18,0,0,0,0,0,NA,1,0,0,0,0,"school"
1715,11,87,3,31857.33984375,16,4,0,0,1,0,10.3690233230591,0,1,0,4,16,"work"
1716,9,87,3,18734.16015625,16,1,0,0,0,0,9.83810424804688,0,1,0,1,1,"work"
1719,9,87,4,29218.560546875,14,4,0,0,1,0,10.2825593948364,0,1,0,4,16,"work"
1720,10,87,3,36561.6015625,16,3,0,0,0,0,10.5067539215088,0,1,0,3,9,"work"
1721,8,87,4,21082.880859375,17,0,0,0,0,0,9.95621681213379,0,1,0,0,0,"work"
1722,10,87,1,NA,19,0,0,0,0,0,NA,1,0,0,0,0,"school"
1724,9,87,3,33734.171875,16,2,0,0,0,0,10.4262666702271,0,1,0,2,4,"work"
1725,10,87,3,26708.369140625,16,1,0,0,0,0,10.1927318572998,0,1,0,1,1,"work"
1726,10,87,3,9836.3798828125,16,0,1,0,0,0,9.19384288787842,0,1,0,1,1,"work"
1727,9,87,3,29990.259765625,17,0,0,0,1,0,10.3086280822754,0,1,0,0,0,"work"
1728,8,87,2,NA,16,0,0,0,0,0,NA,0,0,0,0,0,"home"
1729,10,87,3,20070.849609375,18,1,0,0,0,0,9.90702342987061,0,1,0,1,1,"work"
1730,11,87,4,18717.119140625,11,2,4,1,0,0,9.83719348907471,0,1,0,7,49,"work"
1732,8,87,2,NA,16,0,0,0,0,0,NA,0,0,0,0,0,"home"
1733,10,87,2,NA,12,1,5,0,0,0,NA,0,0,0,6,36,"home"
1734,10,87,2,NA,16,0,1,1,0,0,NA,0,0,0,2,4,"home"
1735,8,87,1,NA,17,0,0,0,0,0,NA,1,0,0,0,0,"school"
1736,11,87,4,17062.080078125,12,3,4,0,0,0,9.74461364746094,0,1,0,7,49,"work"
1737,10,87,4,19987.009765625,8,0,9,0,0,0,9.9028377532959,0,1,0,9,81,"work"
1738,10,87,4,15112.1298828125,12,0,6,0,1,0,9.62325286865234,0,1,0,6,36,"work"
1739,10,87,3,37775.44140625,15,3,1,0,1,0,10.5394144058228,0,1,0,4,16,"work"
1740,10,87,3,19675.009765625,16,3,0,0,0,0,9.88710498809814,0,1,0,3,9,"work"
1742,9,87,4,25306.48046875,12,0,5,0,0,0,10.1388158798218,0,1,0,5,25,"work"
1744,8,87,4,19904.439453125,11,0,6,0,0,0,9.89869785308838,0,1,0,6,36,"work"
1746,8,87,3,19018.2890625,16,0,0,0,0,0,9.85315608978271,0,1,0,0,0,"work"
1747,10,87,4,10587.099609375,12,0,0,3,0,0,9.26739120483398,0,1,0,3,9,"work"
1748,8,87,4,9749.759765625,11,0,1,3,0,0,9.18499755859375,0,1,0,4,16,"work"
1749,8,87,5,27236.9296875,11,0,3,4,0,0,10.2123289108276,0,1,0,7,49,"work"
1750,10,87,4,12143.240234375,9,1,6,0,0,0,9.40452766418457,0,1,0,7,49,"work"
1751,9,87,4,43873.921875,9,0,6,0,0,0,10.6890754699707,0,1,0,6,36,"work"
1752,8,87,2,NA,13,0,2,0,0,0,NA,0,0,0,2,4,"home"
1753,11,87,4,23253.1796875,12,1,7,0,1,0,10.0541973114014,0,1,0,8,64,"work"
1754,8,87,4,32417.94921875,12,0,4,0,1,0,10.3864679336548,0,1,0,4,16,"work"
1757,8,87,3,11329.2197265625,12,0,2,0,1,0,9.33514022827148,0,1,0,2,4,"work"
1758,10,87,4,12127.2197265625,9,0,2,1,0,0,9.40320777893066,0,1,0,3,9,"work"
1759,8,87,3,39608.3984375,13,2,2,0,0,0,10.5867967605591,0,1,0,4,16,"work"
1760,8,87,1,NA,16,0,0,0,0,0,NA,1,0,0,0,0,"school"
1761,11,87,3,23433.55078125,16,3,0,0,0,0,10.0619239807129,0,1,0,3,9,"work"
1762,9,87,3,42791.69921875,17,1,0,0,1,0,10.6640996932983,0,1,0,1,1,"work"
1763,9,87,1,NA,17,0,0,0,0,0,NA,1,0,0,0,0,"school"
1765,9,87,4,29249.279296875,12,0,4,0,0,0,10.2836103439331,0,1,0,4,16,"work"
1767,8,87,4,18184.94921875,12,0,4,0,0,0,9.808349609375,0,1,0,4,16,"work"
1768,9,87,3,8566.150390625,8,0,3,1,0,0,9.05557346343994,0,1,0,4,16,"work"
1769,8,87,5,22299.650390625,12,1,1,1,1,0,10.0123262405396,0,1,0,3,9,"work"
1770,10,87,3,38153.23828125,16,3,0,0,0,0,10.5493659973145,0,1,0,3,9,"work"
1772,9,87,4,15399.740234375,9,2,4,0,1,0,9.64210605621338,0,1,0,6,36,"work"
1773,10,87,3,33347.55078125,12,5,2,0,0,0,10.4147396087646,0,1,0,7,49,"work"
1774,9,87,3,15819,16,0,1,0,0,0,9.66896724700928,0,1,0,1,1,"work"
1775,8,87,4,17549.5703125,11,0,3,0,0,0,9.77278518676758,0,1,0,3,9,"work"
1776,11,87,4,5849.85009765625,11,0,3,0,0,0,8.67417144775391,0,1,0,3,9,"work"
1777,8,87,4,20575.890625,12,0,4,1,1,0,9.93187522888184,0,1,0,5,25,"work"
1778,11,87,4,7612.27978515625,9,0,6,0,0,0,8.93751811981201,0,1,0,6,36,"work"
1779,10,87,2,NA,10,0,4,0,0,0,NA,0,0,0,4,16,"home"
1780,10,87,4,12577.1904296875,13,1,4,1,0,0,9.43964004516602,0,1,0,6,36,"work"
1782,8,87,2,NA,12,0,5,0,0,0,NA,0,0,0,5,25,"home"
1784,9,87,4,15599.6103515625,9,0,5,1,0,0,9.65500164031982,0,1,0,6,36,"work"
1785,10,87,4,15026.259765625,9,1,7,1,1,0,9.61755466461182,0,1,0,9,81,"work"
1786,9,87,3,13064.6796875,11,1,5,0,1,0,9.47766780853271,0,1,0,6,36,"work"
1789,8,87,4,15697.1103515625,11,0,4,0,1,0,9.66123199462891,0,1,0,4,16,"work"
1790,9,87,4,17124.640625,9,0,3,5,0,0,9.7482738494873,0,1,0,8,64,"work"
1791,9,87,4,13008.01953125,10,1,3,0,0,0,9.47332096099854,0,1,0,4,16,"work"
1792,11,87,3,44361.3984375,12,3,5,0,1,0,10.7001247406006,0,1,0,8,64,"work"
1793,8,87,3,14624.6396484375,12,1,2,1,0,0,9.59046268463135,0,1,0,4,16,"work"
1794,11,87,3,32807.94140625,16,4,0,0,0,0,10.3984260559082,0,1,0,4,16,"work"
1796,10,87,3,17569.0703125,16,2,0,1,0,0,9.77389526367188,0,1,0,3,9,"work"
1797,10,87,1,NA,14,0,0,1,0,0,NA,1,0,0,1,1,"school"
1798,9,87,1,NA,17,1,0,0,0,0,NA,1,0,0,1,1,"school"
1800,7,87,3,9944.75,12,2,1,0,0,0,9.20479965209961,0,1,0,3,9,"work"
1801,9,87,4,27421.19921875,11,0,5,0,0,0,10.2190713882446,0,1,0,5,25,"work"
1802,10,87,3,22656,14,5,0,0,0,0,10.0281801223755,0,1,0,5,25,"work"
1805,10,87,4,9740.009765625,12,3,3,0,0,0,9.18399715423584,0,1,0,6,36,"work"
1806,10,87,4,15355.8701171875,12,0,6,0,0,0,9.63925266265869,0,1,0,6,36,"work"
1808,10,87,4,23729.919921875,14,0,4,0,1,0,10.0744915008545,0,1,0,4,16,"work"
1809,10,87,4,35647.55859375,13,1,5,0,1,0,10.4814357757568,0,1,0,6,36,"work"
1810,11,87,4,14624.6396484375,13,5,0,0,0,0,9.59046268463135,0,1,0,5,25,"work"
1811,9,87,4,12796.5595703125,8,0,5,0,1,0,9.45693206787109,0,1,0,5,25,"work"
1812,8,87,5,21527.470703125,16,0,0,1,0,0,9.97708511352539,0,1,0,1,1,"work"
1813,9,87,3,NA,16,1,0,0,0,0,NA,0,1,0,1,1,"work"
1814,9,87,1,NA,18,0,0,0,0,0,NA,1,0,0,0,0,"school"
1815,10,87,3,20483.26953125,16,0,2,0,0,0,9.92736339569092,0,1,0,2,4,"work"
1816,9,87,2,NA,16,0,0,0,0,0,NA,0,0,0,0,0,"home"
1817,11,87,1,NA,18,2,0,0,0,0,NA,1,0,0,2,4,"school"
1818,9,87,3,NA,12,5,1,0,0,0,NA,0,1,0,6,36,"work"
1819,11,87,3,48123.19921875,14,1,3,0,0,0,10.7815198898315,0,1,0,4,16,"work"
1820,9,87,3,19129.029296875,17,1,0,0,0,0,9.858962059021,0,1,0,1,1,"work"
1822,10,87,4,16260.1201171875,12,1,1,0,0,0,9.69647121429443,0,1,0,2,4,"work"
1823,10,87,3,11212.2197265625,11,1,6,0,1,0,9.3247594833374,0,1,0,7,49,"work"
1824,8,87,3,11446.2197265625,11,3,3,0,1,0,9.34541511535645,0,1,0,6,36,"work"
1826,10,87,3,26811.83984375,11,1,5,0,0,0,10.1965990066528,0,1,0,6,36,"work"
1827,10,87,3,12660.0595703125,12,4,2,0,1,0,9.44620704650879,0,1,0,6,36,"work"
1828,8,87,1,NA,12,1,1,1,0,0,NA,1,0,0,3,9,"school"
1829,8,87,4,10968.48046875,9,0,2,0,0,0,9.3027811050415,0,1,0,2,4,"work"
1830,11,87,4,10822.23046875,12,2,5,0,0,0,9.28935813903809,0,1,0,7,49,"work"
1832,10,87,2,NA,9,0,5,0,0,0,NA,0,0,0,5,25,"home"
1833,8,87,2,NA,8,0,0,0,0,0,NA,0,0,0,0,0,"home"
1834,10,87,3,11378.1796875,16,2,0,0,0,0,9.33945274353027,0,1,0,2,4,"work"
1836,8,87,4,15073.1298828125,12,1,4,0,1,0,9.6206693649292,0,1,0,5,25,"work"
1837,11,87,4,31640.66015625,12,0,7,0,0,0,10.3621978759766,0,1,0,7,49,"work"
1839,9,87,4,16087.099609375,12,2,3,1,0,0,9.68577289581299,0,1,0,6,36,"work"
1840,11,87,4,14502.76953125,16,2,1,0,1,0,9.5820951461792,0,1,0,3,9,"work"
1841,11,87,3,36088.73828125,16,4,0,0,1,0,10.4937362670898,0,1,0,4,16,"work"
1842,10,87,3,4972.3798828125,15,1,0,0,0,0,8.51165390014648,0,1,0,1,1,"work"
1843,10,87,3,22482.939453125,16,1,0,1,0,0,10.0205116271973,0,1,0,2,4,"work"
1844,8,87,5,17007.33984375,13,5,0,0,0,0,9.74140071868896,0,1,0,5,25,"work"
1845,8,87,2,NA,11,0,0,0,0,0,NA,0,0,0,0,0,"home"
1846,9,87,3,24920.380859375,18,0,0,0,0,0,10.123441696167,0,1,0,0,0,"work"
1848,10,87,2,NA,9,1,1,0,0,0,NA,0,0,0,2,4,"home"
1849,9,87,2,NA,9,0,0,0,0,0,NA,0,0,0,0,0,"home"
1851,8,87,3,19499.51953125,14,0,3,0,1,0,9.87814521789551,0,1,0,3,9,"work"
1852,10,87,5,12913.58984375,11,5,1,1,0,0,9.46603584289551,0,1,0,7,49,"work"
1854,8,87,2,NA,11,0,1,0,0,0,NA,0,0,0,1,1,"home"
1856,9,87,1,NA,17,0,0,0,0,0,NA,1,0,0,0,0,"school"
1857,10,87,5,10655.919921875,13,0,0,0,0,0,9.27387046813965,0,1,0,0,0,"work"
1858,9,87,4,4619.830078125,7,1,0,3,0,0,8.43811321258545,0,1,0,4,16,"work"
1859,10,87,4,61656.4609375,12,8,0,0,0,0,11.029333114624,0,1,0,8,64,"work"
1860,10,87,4,20483.220703125,13,0,5,1,1,0,9.92736148834229,0,1,0,6,36,"work"
1862,10,87,3,11699.7099609375,14,1,0,3,0,0,9.36731910705566,0,1,0,4,16,"work"
1863,7,87,4,20320.880859375,8,0,5,1,0,0,9.91940402984619,0,1,0,6,36,"work"
1865,10,87,5,21400.869140625,11,0,0,0,0,0,9.97118663787842,0,1,0,0,0,"work"
1867,9,87,4,16635.359375,13,0,1,0,0,0,9.71928596496582,0,1,0,1,1,"work"
1868,8,87,2,NA,14,0,3,0,0,0,NA,0,0,0,3,9,"home"
1869,8,87,1,NA,12,0,4,0,0,0,NA,1,0,0,4,16,"school"
1870,10,87,4,41565.609375,12,1,4,0,0,0,10.6350288391113,0,1,0,5,25,"work"
1871,9,87,2,NA,11,2,0,1,0,0,NA,0,0,0,3,9,"home"
1872,11,87,3,36561.6015625,16,3,0,0,0,0,10.5067539215088,0,1,0,3,9,"work"
1873,10,87,3,18907.7109375,16,1,0,1,0,0,9.84732532501221,0,1,0,2,4,"work"
1874,9,87,3,24086.779296875,16,1,0,0,0,0,10.0894184112549,0,1,0,1,1,"work"
1877,11,87,4,22599.939453125,12,1,6,1,0,0,10.0257024765015,0,1,0,8,64,"work"
1878,11,87,5,30590.83984375,12,0,2,3,0,0,10.3284559249878,0,1,0,5,25,"work"
1879,9,87,4,19554.3203125,11,2,5,0,0,0,9.88095188140869,0,1,0,7,49,"work"
1880,9,87,4,82677.1484375,12,0,6,0,0,0,11.3226985931396,0,1,0,6,36,"work"
1881,11,87,2,NA,12,1,1,0,0,0,NA,0,0,0,2,4,"home"
1882,8,87,4,13671.5595703125,9,0,1,0,0,0,9.52307319641113,0,1,0,1,1,"work"
1883,8,87,2,NA,12,1,1,3,0,0,NA,0,0,0,5,25,"home"
1884,11,87,2,NA,12,0,5,0,0,0,NA,0,0,0,5,25,"home"
1886,11,87,3,38219.05859375,12,6,2,0,0,0,10.5510892868042,0,1,0,8,64,"work"
1888,10,87,2,NA,12,0,2,0,0,0,NA,0,0,0,2,4,"home"
1889,8,87,4,19499.51953125,12,0,4,0,0,0,9.87814521789551,0,1,0,4,16,"work"
1890,10,87,2,NA,10,0,1,0,0,0,NA,0,0,0,1,1,"home"
1891,8,87,2,NA,10,0,0,0,0,0,NA,0,0,0,0,0,"home"
1892,10,87,3,31862.220703125,12,4,0,0,0,0,10.3691759109497,0,1,0,4,16,"work"
1893,8,87,4,24579.599609375,12,0,2,0,0,0,10.1096725463867,0,1,0,2,4,"work"
1894,10,87,4,54637.66015625,13,0,6,0,0,0,10.9084787368774,0,1,0,6,36,"work"
1895,9,87,4,33052.078125,12,0,5,0,0,0,10.4058399200439,0,1,0,5,25,"work"
1898,8,87,4,13649.66015625,12,0,3,0,1,0,9.52147006988525,0,1,0,3,9,"work"
1903,8,87,2,NA,11,1,1,0,0,0,NA,0,0,0,2,4,"home"
1904,11,87,3,11643.7001953125,14,0,2,1,0,0,9.36252021789551,0,1,0,3,9,"work"
1905,10,87,3,45252.5390625,17,3,0,0,0,0,10.7200136184692,0,1,0,3,9,"work"
1906,11,87,3,38277.55859375,16,3,0,1,1,0,10.5526189804077,0,1,0,4,16,"work"
1907,8,87,3,25430.08984375,14,3,0,0,0,0,10.1436882019043,0,1,0,3,9,"work"
1908,11,87,4,15599.6103515625,11,0,2,4,0,0,9.65500164031982,0,1,0,6,36,"work"
1909,10,87,4,23545.669921875,12,0,7,0,1,0,10.0666971206665,0,1,0,7,49,"work"
1910,10,87,3,18739.0390625,12,7,1,0,1,0,9.83836460113525,0,1,0,8,64,"work"
1911,11,87,5,29696.580078125,12,5,1,1,0,0,10.2987871170044,0,1,0,7,49,"work"
1913,9,87,3,18739.0390625,16,1,0,0,0,0,9.83836460113525,0,1,0,1,1,"work"
