narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60
0,0,0,0.00,0.0,0.0,0,3.0,72.5,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,1.0,14.6,7.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,143.1,0.0,0,0,0
1,0,0,0.38,0.0,0.0,0,2.0,12.7,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,250.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,108.4,0.0,0,0,0
1,0,0,0.25,0.0,0.0,0,4.0,102.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,75.6,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,54.2,0.0,0,0,0
0,0,0,0.67,0.0,0.0,0,3.0,18.3,14.0,1,0,0
0,0,0,0.50,0.0,0.0,0,3.0,41.8,5.0,1,0,1
0,0,0,0.67,0.0,0.0,0,4.0,92.5,0.0,1,0,1
2,2,0,1.00,19.3,19.3,0,2.0,14.5,0.0,1,0,1
1,0,0,0.50,0.0,0.0,0,2.0,38.4,0.0,0,1,0
0,0,0,0.17,0.0,0.0,12,0.0,0.0,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,7.0,0,1,0
1,1,0,0.00,0.0,0.0,0,1.0,1.2,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,1
2,1,0,0.36,0.0,0.0,2,0.0,0.0,13.0,1,0,1
0,0,0,0.00,0.0,0.0,0,4.0,61.9,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,174.3,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,1.0,6.9,0.0,0,0,1
1,0,1,0.33,0.0,0.0,0,0.0,0.0,2.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,56.9,1.0,0,0,0
2,0,0,0.50,0.0,0.0,0,2.0,2.3,2.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,89.5,0.0,0,1,1
2,2,1,1.00,0.0,0.0,0,4.0,82.4,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,118.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,41.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,175.1,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,114.3,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,115.4,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,12.4,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,11.0,0,0,0
4,1,0,0.67,0.0,0.0,0,0.0,0.0,1.0,0,1,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,1.0,0,0,1
2,0,0,0.29,0.0,0.0,0,0.0,0.0,4.0,0,1,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,71.4,0.0,0,0,0
0,0,0,0.40,0.0,0.0,0,0.0,0.0,8.0,0,1,0
0,0,0,0.50,0.0,0.0,0,3.0,30.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,88.0,0.0,0,0,0
1,1,1,0.25,0.0,0.0,0,0.0,0.0,6.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,88.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,4.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,11.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,83.7,9.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,118.8,0.0,0,1,0
1,1,0,0.00,0.0,0.0,0,2.0,73.8,0.0,0,1,0
1,0,1,0.00,0.0,0.0,0,2.0,20.3,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,1.0,7.8,25.0,0,1,0
0,0,0,1.00,0.0,0.0,0,2.0,44.4,4.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,4.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,34.3,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,72.6,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,171.1,0.0,0,0,0
2,2,1,0.50,0.0,0.0,0,0.0,0.0,7.0,1,0,0
0,0,0,0.50,0.0,0.0,0,4.0,271.5,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,4.0,0,0,0
1,1,0,1.00,0.0,0.0,0,4.0,113.5,0.0,1,0,1
0,0,0,0.33,0.0,0.0,0,2.0,5.6,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,4.1,1.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,250.9,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,6.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,6.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,133.5,0.0,1,0,1
0,0,0,1.00,0.0,0.0,0,4.0,63.2,0.0,0,0,0
2,2,0,0.50,0.0,0.0,0,0.0,0.0,6.0,0,1,0
1,0,0,0.00,0.0,0.0,0,2.0,21.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,147.3,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,69.3,0.0,0,0,0
0,0,0,0.67,0.0,0.0,0,3.0,31.8,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,152.2,0.0,0,1,1
1,1,1,0.50,0.0,0.0,0,1.0,5.2,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,41.3,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,504.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,11.8,1.0,1,0,1
0,0,0,0.50,0.0,0.0,0,3.0,12.5,0.0,0,0,0
0,0,0,0.67,0.0,0.0,12,0.0,0.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,122.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,210.1,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,15.7,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,2.0,27.1,6.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,15.2,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,153.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,104.6,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,1.0,3.8,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,5.0,1,0,1
0,0,0,0.00,0.0,0.0,0,3.0,59.8,0.0,0,1,1
0,0,0,1.00,0.0,0.0,0,1.0,0.5,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,2.0,26.4,0.0,0,0,0
2,1,0,0.00,0.0,0.0,0,0.0,0.0,25.0,1,0,0
0,0,0,0.00,0.0,0.0,0,3.0,143.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,50.0,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,1.0,2.1,11.0,0,0,0
1,0,0,0.00,0.0,0.0,0,3.0,75.4,0.0,0,0,0
1,1,1,0.30,0.0,0.0,0,0.0,0.0,2.0,1,0,1
1,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,161.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,219.1,0.0,1,0,1
0,0,0,1.00,0.0,0.0,0,0.0,0.0,7.0,0,0,0
0,0,0,0.50,0.0,0.0,12,0.0,0.0,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,67.3,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,4.0,1,0,1
0,0,0,1.00,0.0,0.0,0,2.0,24.7,0.0,0,0,1
0,0,0,0.50,0.0,0.0,10,0.0,0.0,1.0,0,0,0
0,0,0,0.25,0.0,0.0,0,4.0,124.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,67.2,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,55.5,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,9.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,94.4,0.0,0,0,1
1,0,1,0.50,0.0,0.0,0,2.0,15.4,21.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,86.0,1.0,0,0,0
5,3,0,0.67,0.0,0.0,4,1.8,5.4,3.0,0,1,0
0,0,0,0.00,0.0,0.0,0,1.0,33.5,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,2.0,1,0,1
0,0,0,0.00,0.0,0.0,0,2.0,25.0,7.0,0,0,1
0,0,0,0.50,0.0,0.0,0,3.0,135.1,0.0,0,1,0
0,0,0,0.50,0.3,0.3,12,0.0,0.0,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,3.0,155.9,0.0,0,0,0
0,0,0,0.20,0.0,0.0,0,1.0,2.6,1.0,0,0,0
1,1,1,0.40,0.0,0.0,0,1.0,0.8,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,92.9,0.0,0,0,0
1,1,0,0.50,0.0,0.0,0,0.0,0.0,20.0,1,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,4.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,9.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,157.1,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,6.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,248.2,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,5.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,10.6,2.0,0,0,0
1,0,0,0.56,0.0,0.0,0,0.0,0.0,3.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,43.1,8.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,108.2,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,216.1,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,4.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,68.6,2.0,1,0,0
0,0,0,0.67,0.0,0.0,0,0.0,0.0,3.0,1,0,1
0,0,0,0.50,0.0,0.0,0,4.0,97.8,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,55.7,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,2.0,5.5,0.0,0,0,0
0,0,0,0.33,0.0,0.0,0,4.0,143.7,0.0,0,1,0
0,0,0,0.13,0.0,0.0,12,0.0,0.0,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,1.0,8.4,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,8.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,7.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,95.9,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,174.8,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,85.0,0.0,0,0,0
1,1,0,1.00,0.0,0.0,0,0.0,0.0,5.0,0,0,1
0,0,0,1.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,95.9,0.0,0,0,1
5,5,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,51.6,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,45.4,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,9.9,0.0,0,1,0
0,0,0,0.67,0.0,0.0,0,1.0,18.1,5.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,113.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,180.7,0.0,0,0,1
0,0,0,0.50,1.1,1.1,12,0.0,0.0,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,2.0,13.2,6.0,0,0,1
0,0,0,1.00,0.0,0.0,0,3.0,17.4,0.0,0,1,0
1,0,0,0.33,0.0,0.0,0,1.0,7.3,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,8.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,28.9,0.0,0,0,0
0,0,0,0.33,0.0,0.0,0,0.0,0.0,4.0,1,0,1
1,1,1,0.00,0.0,0.0,0,0.0,0.0,5.0,1,0,0
1,1,0,1.00,0.0,0.0,0,4.0,202.0,0.0,0,0,0
1,1,0,0.00,0.0,0.0,0,2.0,15.1,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,25.6,3.0,1,0,1
1,1,0,0.25,0.0,0.0,0,0.0,0.0,8.0,0,1,0
2,1,0,0.50,0.0,0.0,0,1.0,1.0,13.0,0,0,1
1,0,0,0.50,0.0,0.0,0,4.0,97.7,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,25.2,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,201.0,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,146.1,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,2.0,6.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,59.0,0.0,0,0,0
1,1,1,0.00,0.0,0.0,8,1.0,12.1,0.0,1,0,1
1,0,0,0.50,0.0,0.0,0,3.0,6.2,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,101.6,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,170.2,0.0,0,0,1
0,0,0,1.00,9.8,9.8,0,2.0,14.0,3.0,0,0,0
2,0,0,0.50,0.0,0.0,0,4.0,212.0,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,220.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,7.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,85.4,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,6.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,96.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,87.6,0.0,0,1,1
0,0,0,0.67,0.0,0.0,0,4.0,57.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,73.6,0.0,0,0,1
0,0,0,0.67,0.0,0.0,12,0.0,0.0,0.0,0,1,0
2,2,2,0.43,0.0,0.0,0,1.0,0.2,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,154.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,48.8,0.0,1,0,0
0,0,0,0.33,0.0,0.0,0,3.0,91.9,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,80.4,0.0,0,0,0
1,0,0,0.00,0.0,0.0,0,4.0,61.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,33.2,2.0,0,0,0
2,2,1,0.67,0.0,0.0,0,0.0,0.0,13.0,1,0,0
1,1,1,0.33,0.0,0.0,0,2.0,6.7,0.0,0,0,0
1,1,1,0.00,0.0,0.0,0,3.0,26.2,0.0,0,0,0
0,0,0,0.25,0.0,0.0,0,3.0,19.1,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,1.0,0.5,2.0,0,0,0
1,1,0,0.40,0.0,0.0,0,0.0,0.0,1.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,96.7,0.0,0,0,0
5,4,4,0.50,0.0,0.0,4,0.0,0.0,4.0,0,0,0
1,0,1,0.00,0.0,0.0,0,4.0,158.1,0.0,0,0,1
1,1,0,0.00,0.0,0.0,0,4.0,108.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,151.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,161.6,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,58.2,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,108.7,0.0,1,0,0
0,0,0,0.33,0.0,0.0,0,0.0,0.0,5.0,0,1,1
0,0,0,0.00,0.0,0.0,0,4.0,113.1,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,26.0,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,1.0,1.7,0.0,0,0,0
1,1,0,0.00,0.0,0.0,0,3.0,14.8,0.0,0,0,1
0,0,0,0.17,0.0,0.0,0,2.0,3.9,6.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,142.4,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,157.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,112.1,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,79.2,0.0,0,0,1
1,0,1,0.67,0.0,0.0,0,3.0,23.9,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,3.0,170.4,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,8.0,0,1,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,5.0,0,1,1
0,0,0,1.00,0.0,0.0,0,4.0,234.7,0.0,0,0,0
0,0,0,1.00,12.2,12.2,9,0.0,0.0,5.0,1,0,0
0,0,0,0.67,0.0,0.0,0,3.0,7.1,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,175.8,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,2.0,2.9,11.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,90.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,247.9,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,4.0,117.4,0.0,0,0,0
1,1,1,0.00,0.0,0.0,0,2.0,25.1,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,4.0,44.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,61.8,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,60.8,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,149.6,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,4.0,0,0,1
0,0,0,1.00,0.0,0.0,0,0.0,0.0,9.0,0,1,1
0,0,0,0.00,0.0,0.0,0,4.0,167.6,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,102.1,0.0,0,0,0
1,1,1,0.33,0.0,0.0,0,1.0,1.0,6.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,116.8,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,2.0,0,0,1
0,0,0,0.00,0.0,0.0,0,1.0,19.3,2.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,169.5,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,114.6,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,60.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,21.1,4.0,0,0,1
0,0,0,1.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,87.4,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,56.8,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,41.3,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,1.0,14.2,0.0,0,0,0
2,0,1,0.25,0.0,0.0,0,1.0,0.8,1.0,0,0,0
0,0,0,0.25,0.0,0.0,0,0.0,0.0,2.0,1,0,1
0,0,0,0.33,0.0,0.0,0,0.0,0.0,15.0,0,0,0
1,1,1,1.00,0.0,0.0,3,0.0,0.0,10.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,242.0,0.0,0,0,0
1,1,0,0.00,0.0,0.0,0,2.0,36.4,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,42.8,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,4.0,151.3,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,29.5,0.0,0,0,0
1,1,0,0.67,2.2,2.2,0,0.0,0.0,4.0,0,0,0
0,0,0,0.50,0.0,0.0,0,1.0,0.2,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,258.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,27.3,3.0,0,0,0
1,1,0,0.33,0.0,0.0,0,0.0,0.0,2.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,16.7,0.0,0,0,0
1,0,0,1.00,0.0,0.0,0,4.0,140.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,203.0,0.0,0,0,1
0,0,0,0.33,1.1,1.1,0,4.0,57.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,6.0,1,0,1
0,0,0,0.60,0.0,0.0,0,4.0,88.7,0.0,0,0,0
1,1,0,0.60,0.0,0.0,0,3.0,41.4,0.0,0,1,1
0,0,0,0.33,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,43.6,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,0.50,0.0,0.0,0,1.0,18.1,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,1.0,5.3,2.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,53.3,2.0,0,0,0
0,0,0,1.00,0.0,0.0,7,0.0,0.0,3.0,0,0,1
1,1,0,1.00,0.0,0.0,0,4.0,12.8,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,183.9,0.0,0,1,1
0,0,0,1.00,0.0,0.0,0,4.0,231.2,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,4.0,123.5,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,0.4,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,9.0,0,0,0
0,0,0,1.00,0.0,0.0,7,0.0,0.0,1.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,48.6,0.0,0,0,0
0,0,0,0.50,0.0,0.0,12,0.0,0.0,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,113.3,0.0,0,0,0
2,2,0,0.50,0.0,0.0,3,2.0,14.2,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,84.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,51.1,0.0,0,0,1
1,0,0,0.00,0.0,0.0,0,4.0,61.9,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,53.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,8.1,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,306.6,0.0,0,0,0
3,1,1,0.60,0.0,0.0,0,2.0,5.3,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,163.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,25.5,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,97.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,184.5,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,1,0
1,0,0,1.00,0.0,0.0,0,3.0,12.2,0.0,1,0,0
0,0,0,0.50,0.0,0.0,0,3.0,45.5,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,252.1,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,47.1,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,111.0,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,4.0,215.1,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,3.0,53.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,11.1,7.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,34.2,0.0,0,0,0
0,0,0,0.67,0.0,0.0,0,2.0,15.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,39.7,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,1.9,0.0,0,1,0
0,0,0,0.25,0.0,0.0,0,1.0,2.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,167.8,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,135.1,0.0,0,0,1
1,1,0,0.75,0.0,0.0,0,0.0,0.0,19.0,1,0,0
0,0,0,0.50,0.0,0.0,0,4.0,164.2,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,108.4,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,12.7,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,3.0,90.8,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,0,0
4,4,3,0.00,0.0,0.0,6,0.0,0.0,6.0,0,1,1
1,0,0,1.00,0.0,0.0,0,1.0,13.3,1.0,0,1,1
1,0,0,0.57,0.0,0.0,0,0.0,0.0,5.0,0,1,1
0,0,0,0.22,0.0,0.0,12,0.0,0.0,0.0,0,0,1
0,0,0,0.67,0.0,0.0,10,0.0,0.0,4.0,1,0,1
3,1,1,0.63,0.0,0.0,0,1.0,0.7,0.0,1,0,0
0,0,0,0.33,0.0,0.0,0,4.0,102.2,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,76.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,137.3,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,5.7,0.0,0,0,0
0,0,0,1.00,17.1,17.1,0,3.0,20.3,1.0,1,0,0
0,0,0,0.38,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,41.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,4.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,62.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,17.7,2.0,0,0,1
0,0,0,0.00,0.0,0.0,0,3.0,2.3,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,3.9,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,34.5,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,43.7,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,3.0,129.1,4.0,0,0,1
0,0,0,1.00,0.0,0.0,0,3.0,192.2,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,2.0,20.7,11.0,0,1,1
0,0,0,1.00,0.0,0.0,0,1.0,6.0,0.0,0,0,0
1,1,0,0.00,0.0,0.0,0,4.0,35.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,23.5,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,139.4,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,72.5,0.0,0,0,0
1,0,0,0.50,0.0,0.0,0,2.0,23.9,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,4.0,85.1,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,1.0,5.0,14.0,0,1,1
